Opcio,Steps,stiter,k,lamb,profits,execution time
3,6000,201,11,9.999999999999999E-5,60414,0.257
3,6000,201,11,0.001,54290,0.262
3,6000,201,21,1.0E-7,70410,0.267
3,6000,201,21,1.0E-6,73430,0.274
3,6000,201,21,9.999999999999999E-6,72232,0.266
3,6000,201,21,9.999999999999999E-5,84130,0.261
3,6000,201,21,0.001,78860,0.252
3,6000,251,1,1.0E-7,74996,0.269
3,6000,251,1,1.0E-6,67924,0.268
3,6000,251,1,9.999999999999999E-6,72634,0.265
3,6000,251,1,9.999999999999999E-5,71208,0.27
3,6000,251,1,0.001,47926,0.265
3,6000,251,11,1.0E-7,72422,0.279
3,6000,251,11,1.0E-6,68966,0.267
3,6000,251,11,9.999999999999999E-6,81698,0.247
3,6000,251,11,9.999999999999999E-5,82908,0.263
3,6000,251,11,0.001,76838,0.261
3,6000,251,21,1.0E-7,72196,0.261
3,6000,251,21,1.0E-6,68432,0.255
3,6000,251,21,9.999999999999999E-6,68490,0.281
3,6000,251,21,9.999999999999999E-5,61954,0.26
3,6000,251,21,0.001,71968,0.265
3,7000,1,1,1.0E-7,78876,0.302
3,7000,1,1,1.0E-6,79622,0.299
3,7000,1,1,9.999999999999999E-6,74142,0.307
3,7000,1,1,9.999999999999999E-5,72884,0.318
3,7000,1,1,0.001,74096,0.292
3,7000,1,11,1.0E-7,81402,0.314
3,7000,1,11,1.0E-6,79424,0.296
3,7000,1,11,9.999999999999999E-6,75426,0.309
3,7000,1,11,9.999999999999999E-5,73182,0.281
3,7000,1,11,0.001,70590,0.319
3,7000,1,21,1.0E-7,87008,0.305
3,7000,1,21,1.0E-6,79808,0.284
3,7000,1,21,9.999999999999999E-6,74310,0.317
3,7000,1,21,9.999999999999999E-5,75638,0.342
3,7000,1,21,0.001,64590,0.312
3,7000,51,1,1.0E-7,72856,0.31
3,7000,51,1,1.0E-6,77458,0.322
3,7000,51,1,9.999999999999999E-6,74126,0.307
3,7000,51,1,9.999999999999999E-5,70480,0.316
3,7000,51,1,0.001,67588,0.324
3,7000,51,11,1.0E-7,71342,0.319
3,7000,51,11,1.0E-6,81032,0.314
3,7000,51,11,9.999999999999999E-6,68430,0.329
3,7000,51,11,9.999999999999999E-5,79360,0.327
3,7000,51,11,0.001,79646,0.311
3,7000,51,21,1.0E-7,65776,0.334
3,7000,51,21,1.0E-6,64896,0.303
3,7000,51,21,9.999999999999999E-6,74042,0.322
3,7000,51,21,9.999999999999999E-5,73198,0.312
3,7000,51,21,0.001,69906,0.303
3,7000,101,1,1.0E-7,76898,0.304
3,7000,101,1,1.0E-6,76230,0.324
3,7000,101,1,9.999999999999999E-6,56228,0.326
3,7000,101,1,9.999999999999999E-5,71702,0.32
3,7000,101,1,0.001,69438,0.318
3,7000,101,11,1.0E-7,95578,0.295
3,7000,101,11,1.0E-6,72348,0.313
3,7000,101,11,9.999999999999999E-6,58102,0.299
3,7000,101,11,9.999999999999999E-5,72248,0.293
3,7000,101,11,0.001,72068,0.321
3,7000,101,21,1.0E-7,77276,0.304
3,7000,101,21,1.0E-6,73680,0.304
3,7000,101,21,9.999999999999999E-6,65914,0.314
3,7000,101,21,9.999999999999999E-5,70702,0.305
3,7000,101,21,0.001,72558,0.303
3,7000,151,1,1.0E-7,69720,0.305
3,7000,151,1,1.0E-6,77348,0.305
3,7000,151,1,9.999999999999999E-6,51938,0.312
3,7000,151,1,9.999999999999999E-5,78972,0.29
3,7000,151,1,0.001,72582,0.301
3,7000,151,11,1.0E-7,64376,0.304
3,7000,151,11,1.0E-6,74666,0.312
3,7000,151,11,9.999999999999999E-6,67122,0.31
3,7000,151,11,9.999999999999999E-5,76424,0.321
3,7000,151,11,0.001,75406,0.309
3,7000,151,21,1.0E-7,74922,0.319
3,7000,151,21,1.0E-6,68264,0.295
3,7000,151,21,9.999999999999999E-6,64994,0.294
3,7000,151,21,9.999999999999999E-5,67012,0.302
3,7000,151,21,0.001,58700,0.294
3,7000,201,1,1.0E-7,75308,0.3
3,7000,201,1,1.0E-6,64990,0.3
3,7000,201,1,9.999999999999999E-6,68460,0.31
3,7000,201,1,9.999999999999999E-5,67616,0.307
3,7000,201,1,0.001,58904,0.315
3,7000,201,11,1.0E-7,72170,0.309
3,7000,201,11,1.0E-6,65390,0.313
3,7000,201,11,9.999999999999999E-6,79866,0.303
3,7000,201,11,9.999999999999999E-5,72328,0.303
3,7000,201,11,0.001,-31662,0.307
3,7000,201,21,1.0E-7,79634,0.312
3,7000,201,21,1.0E-6,65108,0.333
3,7000,201,21,9.999999999999999E-6,67560,0.3
3,7000,201,21,9.999999999999999E-5,76542,0.312
3,7000,201,21,0.001,69536,0.309
3,7000,251,1,1.0E-7,56562,0.311
3,7000,251,1,1.0E-6,74262,0.327
3,7000,251,1,9.999999999999999E-6,68992,0.313
3,7000,251,1,9.999999999999999E-5,77746,0.299
3,7000,251,1,0.001,72930,0.3
3,7000,251,11,1.0E-7,68266,0.316
3,7000,251,11,1.0E-6,70478,0.303
3,7000,251,11,9.999999999999999E-6,68108,0.308
3,7000,251,11,9.999999999999999E-5,71568,0.3
3,7000,251,11,0.001,73242,0.307
3,7000,251,21,1.0E-7,63762,0.31
3,7000,251,21,1.0E-6,69358,0.3
3,7000,251,21,9.999999999999999E-6,76308,0.304
3,7000,251,21,9.999999999999999E-5,70418,0.317
3,7000,251,21,0.001,56882,0.307
3,8000,1,1,1.0E-7,77848,0.343
3,8000,1,1,1.0E-6,66430,0.349
3,8000,1,1,9.999999999999999E-6,78214,0.362
3,8000,1,1,9.999999999999999E-5,81788,0.354
3,8000,1,1,0.001,91506,0.318
3,8000,1,11,1.0E-7,64084,0.335
3,8000,1,11,1.0E-6,74008,0.345
3,8000,1,11,9.999999999999999E-6,72172,0.337
3,8000,1,11,9.999999999999999E-5,65280,0.346
3,8000,1,11,0.001,74608,0.348
3,8000,1,21,1.0E-7,62788,0.343
3,8000,1,21,1.0E-6,56398,0.373
3,8000,1,21,9.999999999999999E-6,82886,0.336
3,8000,1,21,9.999999999999999E-5,77672,0.33
3,8000,1,21,0.001,73566,0.361
3,8000,51,1,1.0E-7,65972,0.352
3,8000,51,1,1.0E-6,76712,0.326
3,8000,51,1,9.999999999999999E-6,76168,0.347
3,8000,51,1,9.999999999999999E-5,75802,0.351
3,8000,51,1,0.001,71918,0.346
3,8000,51,11,1.0E-7,76758,0.373
3,8000,51,11,1.0E-6,64638,0.353
3,8000,51,11,9.999999999999999E-6,72464,0.364
3,8000,51,11,9.999999999999999E-5,72200,0.343
3,8000,51,11,0.001,63372,0.365
3,8000,51,21,1.0E-7,69140,0.354
3,8000,51,21,1.0E-6,46604,0.358
3,8000,51,21,9.999999999999999E-6,76406,0.374
3,8000,51,21,9.999999999999999E-5,74508,0.363
3,8000,51,21,0.001,77240,0.359
3,8000,101,1,1.0E-7,73270,0.369
3,8000,101,1,1.0E-6,77520,0.354
3,8000,101,1,9.999999999999999E-6,72172,0.36
3,8000,101,1,9.999999999999999E-5,67236,0.33
3,8000,101,1,0.001,80074,0.336
3,8000,101,11,1.0E-7,70186,0.354
3,8000,101,11,1.0E-6,76230,0.353
3,8000,101,11,9.999999999999999E-6,73042,0.35
3,8000,101,11,9.999999999999999E-5,67740,0.344
3,8000,101,11,0.001,71484,0.349
3,8000,101,21,1.0E-7,66340,0.35
3,8000,101,21,1.0E-6,77336,0.342
3,8000,101,21,9.999999999999999E-6,56782,0.356
3,8000,101,21,9.999999999999999E-5,63324,0.345
3,8000,101,21,0.001,69914,0.335
3,8000,151,1,1.0E-7,74498,0.359
3,8000,151,1,1.0E-6,76140,0.35
3,8000,151,1,9.999999999999999E-6,76028,0.338
3,8000,151,1,9.999999999999999E-5,76486,0.354
3,8000,151,1,0.001,78704,0.35
3,8000,151,11,1.0E-7,80320,0.348
3,8000,151,11,1.0E-6,72460,0.32
3,8000,151,11,9.999999999999999E-6,72646,0.346
3,8000,151,11,9.999999999999999E-5,73674,0.347
3,8000,151,11,0.001,56498,0.365
3,8000,151,21,1.0E-7,73508,0.355
3,8000,151,21,1.0E-6,69618,0.346
3,8000,151,21,9.999999999999999E-6,69160,0.352
3,8000,151,21,9.999999999999999E-5,67988,0.363
3,8000,151,21,0.001,77644,0.353
3,8000,201,1,1.0E-7,80804,0.349
3,8000,201,1,1.0E-6,67588,0.359
3,8000,201,1,9.999999999999999E-6,77014,0.352
3,8000,201,1,9.999999999999999E-5,70640,0.358
3,8000,201,1,0.001,60926,0.38
3,8000,201,11,1.0E-7,91868,0.356
3,8000,201,11,1.0E-6,58330,0.373
3,8000,201,11,9.999999999999999E-6,80262,0.347
3,8000,201,11,9.999999999999999E-5,72710,0.366
3,8000,201,11,0.001,73164,0.366
3,8000,201,21,1.0E-7,70092,0.368
3,8000,201,21,1.0E-6,67320,0.359
3,8000,201,21,9.999999999999999E-6,57446,0.403
3,8000,201,21,9.999999999999999E-5,78228,0.348
3,8000,201,21,0.001,70330,0.36
3,8000,251,1,1.0E-7,73064,0.333
3,8000,251,1,1.0E-6,75356,0.393
3,8000,251,1,9.999999999999999E-6,78074,0.355
3,8000,251,1,9.999999999999999E-5,94764,0.358
3,8000,251,1,0.001,63206,0.379
3,8000,251,11,1.0E-7,97904,0.366
3,8000,251,11,1.0E-6,74496,0.395
3,8000,251,11,9.999999999999999E-6,76866,0.34
3,8000,251,11,9.999999999999999E-5,64054,0.345
3,8000,251,11,0.001,66654,0.354
3,8000,251,21,1.0E-7,78394,0.346
3,8000,251,21,1.0E-6,60224,0.335
3,8000,251,21,9.999999999999999E-6,73748,0.341
3,8000,251,21,9.999999999999999E-5,57950,0.337
3,8000,251,21,0.001,70512,0.333
3,9000,1,1,1.0E-7,74668,0.401
3,9000,1,1,1.0E-6,75470,0.386
3,9000,1,1,9.999999999999999E-6,68250,0.389
3,9000,1,1,9.999999999999999E-5,68210,0.408
3,9000,1,1,0.001,68774,0.41
3,9000,1,11,1.0E-7,72560,0.398
3,9000,1,11,1.0E-6,76052,0.386
3,9000,1,11,9.999999999999999E-6,50066,0.389
3,9000,1,11,9.999999999999999E-5,60942,0.392
3,9000,1,11,0.001,76072,0.373
3,9000,1,21,1.0E-7,58770,0.393
3,9000,1,21,1.0E-6,74800,0.405
3,9000,1,21,9.999999999999999E-6,68908,0.392
3,9000,1,21,9.999999999999999E-5,70458,0.4
3,9000,1,21,0.001,77382,0.405
3,9000,51,1,1.0E-7,70898,0.387
3,9000,51,1,1.0E-6,75748,0.377
3,9000,51,1,9.999999999999999E-6,95886,0.411
3,9000,51,1,9.999999999999999E-5,81150,0.421
3,9000,51,1,0.001,77308,0.422
3,9000,51,11,1.0E-7,56188,0.402
3,9000,51,11,1.0E-6,77546,0.413
3,9000,51,11,9.999999999999999E-6,53434,0.392
3,9000,51,11,9.999999999999999E-5,70544,0.399
3,9000,51,11,0.001,76528,0.417
3,9000,51,21,1.0E-7,72814,0.405
3,9000,51,21,1.0E-6,79728,0.41
3,9000,51,21,9.999999999999999E-6,72764,0.413
3,9000,51,21,9.999999999999999E-5,70336,0.397
3,9000,51,21,0.001,67824,0.414
3,9000,101,1,1.0E-7,71502,0.431
3,9000,101,1,1.0E-6,76218,0.427
3,9000,101,1,9.999999999999999E-6,66826,0.389
3,9000,101,1,9.999999999999999E-5,75542,0.405
3,9000,101,1,0.001,81486,0.41
3,9000,101,11,1.0E-7,75796,0.421
3,9000,101,11,1.0E-6,72780,0.414
3,9000,101,11,9.999999999999999E-6,82788,0.392
3,9000,101,11,9.999999999999999E-5,75318,0.393
3,9000,101,11,0.001,72182,0.4
3,9000,101,21,1.0E-7,75934,0.404
3,9000,101,21,1.0E-6,72368,0.437
3,9000,101,21,9.999999999999999E-6,66226,0.395
3,9000,101,21,9.999999999999999E-5,77428,0.383
3,9000,101,21,0.001,78060,0.384
3,9000,151,1,1.0E-7,80832,0.415
3,9000,151,1,1.0E-6,77954,0.391
3,9000,151,1,9.999999999999999E-6,65574,0.424
3,9000,151,1,9.999999999999999E-5,74958,0.489
3,9000,151,1,0.001,75032,0.446
3,9000,151,11,1.0E-7,73634,0.434
3,9000,151,11,1.0E-6,68500,0.402
3,9000,151,11,9.999999999999999E-6,78038,0.447
3,9000,151,11,9.999999999999999E-5,70882,0.44
3,9000,151,11,0.001,49060,0.449
3,9000,151,21,1.0E-7,69896,0.556
3,9000,151,21,1.0E-6,71848,0.511
3,9000,151,21,9.999999999999999E-6,65764,0.458
3,9000,151,21,9.999999999999999E-5,70218,0.451
3,9000,151,21,0.001,78008,0.437
3,9000,201,1,1.0E-7,74714,0.526
3,9000,201,1,1.0E-6,69892,0.476
3,9000,201,1,9.999999999999999E-6,76206,0.461
3,9000,201,1,9.999999999999999E-5,80904,0.458
3,9000,201,1,0.001,77166,0.465
3,9000,201,11,1.0E-7,75258,0.458
3,9000,201,11,1.0E-6,75392,0.4
3,9000,201,11,9.999999999999999E-6,71666,0.465
3,9000,201,11,9.999999999999999E-5,71136,0.419
3,9000,201,11,0.001,74868,0.475
3,9000,201,21,1.0E-7,72680,0.453
3,9000,201,21,1.0E-6,74244,0.404
3,9000,201,21,9.999999999999999E-6,75504,0.422
3,9000,201,21,9.999999999999999E-5,78338,0.463
3,9000,201,21,0.001,74564,0.496
3,9000,251,1,1.0E-7,70746,0.425
3,9000,251,1,1.0E-6,79180,0.414
3,9000,251,1,9.999999999999999E-6,65366,0.432
3,9000,251,1,9.999999999999999E-5,70920,0.51
3,9000,251,1,0.001,68396,0.547
3,9000,251,11,1.0E-7,70296,0.418
3,9000,251,11,1.0E-6,57960,0.433
3,9000,251,11,9.999999999999999E-6,71522,0.435
3,9000,251,11,9.999999999999999E-5,72832,0.439
3,9000,251,11,0.001,71776,0.424
3,9000,251,21,1.0E-7,75782,0.422
3,9000,251,21,1.0E-6,77704,0.417
3,9000,251,21,9.999999999999999E-6,73920,0.425
3,9000,251,21,9.999999999999999E-5,81214,0.443
3,9000,251,21,0.001,68630,0.41
3,10000,1,1,1.0E-7,86236,0.459
3,10000,1,1,1.0E-6,80022,0.479
3,10000,1,1,9.999999999999999E-6,71358,0.483
3,10000,1,1,9.999999999999999E-5,69874,0.557
3,10000,1,1,0.001,77808,0.609
3,10000,1,11,1.0E-7,80296,0.459
3,10000,1,11,1.0E-6,72506,0.473
3,10000,1,11,9.999999999999999E-6,68742,0.463
3,10000,1,11,9.999999999999999E-5,83436,0.44
3,10000,1,11,0.001,64088,0.469
3,10000,1,21,1.0E-7,75056,0.449
3,10000,1,21,1.0E-6,70514,0.443
3,10000,1,21,9.999999999999999E-6,74968,0.465
3,10000,1,21,9.999999999999999E-5,76338,0.451
3,10000,1,21,0.001,75120,0.5
3,10000,51,1,1.0E-7,78706,0.4
3,10000,51,1,1.0E-6,75982,0.464
3,10000,51,1,9.999999999999999E-6,79686,0.428
3,10000,51,1,9.999999999999999E-5,74202,0.469
3,10000,51,1,0.001,78060,0.425
3,10000,51,11,1.0E-7,78664,0.472
3,10000,51,11,1.0E-6,-3268,0.433
3,10000,51,11,9.999999999999999E-6,69520,0.41
3,10000,51,11,9.999999999999999E-5,66588,0.439
3,10000,51,11,0.001,69896,0.448
3,10000,51,21,1.0E-7,74426,0.467
3,10000,51,21,1.0E-6,67834,0.427
3,10000,51,21,9.999999999999999E-6,85008,0.428
3,10000,51,21,9.999999999999999E-5,74390,0.453
3,10000,51,21,0.001,87724,0.459
3,10000,101,1,1.0E-7,73512,0.449
3,10000,101,1,1.0E-6,68642,0.483
3,10000,101,1,9.999999999999999E-6,81178,0.458
3,10000,101,1,9.999999999999999E-5,74536,0.475
3,10000,101,1,0.001,84640,0.46
3,10000,101,11,1.0E-7,72686,0.507
3,10000,101,11,1.0E-6,80016,0.48
3,10000,101,11,9.999999999999999E-6,73892,0.455
3,10000,101,11,9.999999999999999E-5,76570,0.469
3,10000,101,11,0.001,69024,0.469
3,10000,101,21,1.0E-7,76708,0.441
3,10000,101,21,1.0E-6,74896,0.445
3,10000,101,21,9.999999999999999E-6,77394,0.454
3,10000,101,21,9.999999999999999E-5,69120,0.457
3,10000,101,21,0.001,74556,0.458
3,10000,151,1,1.0E-7,71420,0.454
3,10000,151,1,1.0E-6,71324,0.44
3,10000,151,1,9.999999999999999E-6,65092,0.439
3,10000,151,1,9.999999999999999E-5,35582,0.46
3,10000,151,1,0.001,81120,0.431
3,10000,151,11,1.0E-7,75646,0.429
3,10000,151,11,1.0E-6,64674,0.433
3,10000,151,11,9.999999999999999E-6,78394,0.438
3,10000,151,11,9.999999999999999E-5,67254,0.442
3,10000,151,11,0.001,71588,0.444
3,10000,151,21,1.0E-7,82634,0.445
3,10000,151,21,1.0E-6,69504,0.444
3,10000,151,21,9.999999999999999E-6,70976,0.436
3,10000,151,21,9.999999999999999E-5,66208,0.452
3,10000,151,21,0.001,72972,0.431
3,10000,201,1,1.0E-7,81782,0.444
3,10000,201,1,1.0E-6,63848,0.452
3,10000,201,1,9.999999999999999E-6,75232,0.436
3,10000,201,1,9.999999999999999E-5,77670,0.438
3,10000,201,1,0.001,67896,0.464
3,10000,201,11,1.0E-7,70096,0.435
3,10000,201,11,1.0E-6,79824,0.443
3,10000,201,11,9.999999999999999E-6,70764,0.473
3,10000,201,11,9.999999999999999E-5,72370,0.447
3,10000,201,11,0.001,57780,0.427
3,10000,201,21,1.0E-7,68964,0.435
3,10000,201,21,1.0E-6,79896,0.428
3,10000,201,21,9.999999999999999E-6,69364,0.447
3,10000,201,21,9.999999999999999E-5,69374,0.433
3,10000,201,21,0.001,71572,0.473
3,10000,251,1,1.0E-7,70706,0.457
3,10000,251,1,1.0E-6,78120,0.435
3,10000,251,1,9.999999999999999E-6,75176,0.455
3,10000,251,1,9.999999999999999E-5,69244,0.44
3,10000,251,1,0.001,71758,0.463
3,10000,251,11,1.0E-7,77122,0.424
3,10000,251,11,1.0E-6,72746,0.433
3,10000,251,11,9.999999999999999E-6,77948,0.44
3,10000,251,11,9.999999999999999E-5,79326,0.434
3,10000,251,11,0.001,69076,0.455
3,10000,251,21,1.0E-7,65196,0.431
3,10000,251,21,1.0E-6,72766,0.436
3,10000,251,21,9.999999999999999E-6,72586,0.438
3,10000,251,21,9.999999999999999E-5,66894,0.45
3,10000,251,21,0.001,61134,0.424
4,1000,1,1,1.0E-7,76120,0.045
4,1000,1,1,1.0E-6,68708,0.044
4,1000,1,1,9.999999999999999E-6,76016,0.043
4,1000,1,1,9.999999999999999E-5,72620,0.045
4,1000,1,1,0.001,74454,0.046
4,1000,1,11,1.0E-7,75418,0.045
4,1000,1,11,1.0E-6,75248,0.05
4,1000,1,11,9.999999999999999E-6,77138,0.047
4,1000,1,11,9.999999999999999E-5,79666,0.045
4,1000,1,11,0.001,83410,0.047
4,1000,1,21,1.0E-7,71558,0.049
4,1000,1,21,1.0E-6,82114,0.048
4,1000,1,21,9.999999999999999E-6,67914,0.048
4,1000,1,21,9.999999999999999E-5,82158,0.047
4,1000,1,21,0.001,76650,0.048
4,1000,51,1,1.0E-7,75144,0.048
4,1000,51,1,1.0E-6,79818,0.047
4,1000,51,1,9.999999999999999E-6,80670,0.046
4,1000,51,1,9.999999999999999E-5,72910,0.047
4,1000,51,1,0.001,80418,0.045
4,1000,51,11,1.0E-7,75280,0.048
4,1000,51,11,1.0E-6,72796,0.048
4,1000,51,11,9.999999999999999E-6,76160,0.048
4,1000,51,11,9.999999999999999E-5,76124,0.048
4,1000,51,11,0.001,78502,0.05
4,1000,51,21,1.0E-7,79268,0.047
4,1000,51,21,1.0E-6,92494,0.048
4,1000,51,21,9.999999999999999E-6,79440,0.045
4,1000,51,21,9.999999999999999E-5,79968,0.044
4,1000,51,21,0.001,75322,0.05
4,1000,101,1,1.0E-7,71388,0.049
4,1000,101,1,1.0E-6,78192,0.048
4,1000,101,1,9.999999999999999E-6,81612,0.047
4,1000,101,1,9.999999999999999E-5,75400,0.049
4,1000,101,1,0.001,77198,0.048
4,1000,101,11,1.0E-7,76974,0.046
4,1000,101,11,1.0E-6,73840,0.049
4,1000,101,11,9.999999999999999E-6,84378,0.047
4,1000,101,11,9.999999999999999E-5,76726,0.047
4,1000,101,11,0.001,82800,0.046
4,1000,101,21,1.0E-7,80502,0.048
4,1000,101,21,1.0E-6,72172,0.043
4,1000,101,21,9.999999999999999E-6,77142,0.046
4,1000,101,21,9.999999999999999E-5,71804,0.048
4,1000,101,21,0.001,71526,0.047
4,1000,151,1,1.0E-7,77456,0.046
4,1000,151,1,1.0E-6,75674,0.049
4,1000,151,1,9.999999999999999E-6,76488,0.046
4,1000,151,1,9.999999999999999E-5,72804,0.048
4,1000,151,1,0.001,77690,0.047
4,1000,151,11,1.0E-7,79514,0.045
4,1000,151,11,1.0E-6,81134,0.047
4,1000,151,11,9.999999999999999E-6,81366,0.047
4,1000,151,11,9.999999999999999E-5,76824,0.047
4,1000,151,11,0.001,81960,0.046
4,1000,151,21,1.0E-7,73204,0.047
4,1000,151,21,1.0E-6,71478,0.051
4,1000,151,21,9.999999999999999E-6,77352,0.049
4,1000,151,21,9.999999999999999E-5,76152,0.048
4,1000,151,21,0.001,74206,0.048
4,1000,201,1,1.0E-7,83586,0.048
4,1000,201,1,1.0E-6,78048,0.047
4,1000,201,1,9.999999999999999E-6,71914,0.047
4,1000,201,1,9.999999999999999E-5,74650,0.049
4,1000,201,1,0.001,72910,0.05
4,1000,201,11,1.0E-7,75000,0.047
4,1000,201,11,1.0E-6,76250,0.049
4,1000,201,11,9.999999999999999E-6,76564,0.049
4,1000,201,11,9.999999999999999E-5,76846,0.047
4,1000,201,11,0.001,78186,0.049
4,1000,201,21,1.0E-7,78742,0.045
4,1000,201,21,1.0E-6,71688,0.046
4,1000,201,21,9.999999999999999E-6,76552,0.045
4,1000,201,21,9.999999999999999E-5,88750,0.045
4,1000,201,21,0.001,76060,0.046
4,1000,251,1,1.0E-7,73476,0.047
4,1000,251,1,1.0E-6,73276,0.046
4,1000,251,1,9.999999999999999E-6,77132,0.045
4,1000,251,1,9.999999999999999E-5,79626,0.049
4,1000,251,1,0.001,73474,0.046
4,1000,251,11,1.0E-7,82772,0.045
4,1000,251,11,1.0E-6,81022,0.046
4,1000,251,11,9.999999999999999E-6,79046,0.044
4,1000,251,11,9.999999999999999E-5,82418,0.045
4,1000,251,11,0.001,80960,0.044
4,1000,251,21,1.0E-7,77074,0.044
4,1000,251,21,1.0E-6,79636,0.045
4,1000,251,21,9.999999999999999E-6,74104,0.047
4,1000,251,21,9.999999999999999E-5,73920,0.046
4,1000,251,21,0.001,71896,0.046
4,2000,1,1,1.0E-7,74984,0.09
4,2000,1,1,1.0E-6,79624,0.089
4,2000,1,1,9.999999999999999E-6,81368,0.084
4,2000,1,1,9.999999999999999E-5,75694,0.089
4,2000,1,1,0.001,74582,0.092
4,2000,1,11,1.0E-7,78042,0.093
4,2000,1,11,1.0E-6,77622,0.092
4,2000,1,11,9.999999999999999E-6,79490,0.089
4,2000,1,11,9.999999999999999E-5,77798,0.094
4,2000,1,11,0.001,75958,0.091
4,2000,1,21,1.0E-7,73362,0.092
4,2000,1,21,1.0E-6,78486,0.091
4,2000,1,21,9.999999999999999E-6,81942,0.087
4,2000,1,21,9.999999999999999E-5,76608,0.092
4,2000,1,21,0.001,78120,0.097
4,2000,51,1,1.0E-7,78100,0.091
4,2000,51,1,1.0E-6,73750,0.094
4,2000,51,1,9.999999999999999E-6,77456,0.091
4,2000,51,1,9.999999999999999E-5,78500,0.092
4,2000,51,1,0.001,76066,0.09
4,2000,51,11,1.0E-7,75120,0.092
4,2000,51,11,1.0E-6,73922,0.092
4,2000,51,11,9.999999999999999E-6,74014,0.096
4,2000,51,11,9.999999999999999E-5,79408,0.093
4,2000,51,11,0.001,76868,0.092
4,2000,51,21,1.0E-7,76820,0.091
4,2000,51,21,1.0E-6,78246,0.093
4,2000,51,21,9.999999999999999E-6,77454,0.087
4,2000,51,21,9.999999999999999E-5,79640,0.087
4,2000,51,21,0.001,80210,0.094
4,2000,101,1,1.0E-7,76604,0.089
4,2000,101,1,1.0E-6,75118,0.092
4,2000,101,1,9.999999999999999E-6,82060,0.091
4,2000,101,1,9.999999999999999E-5,77072,0.092
4,2000,101,1,0.001,76382,0.094
4,2000,101,11,1.0E-7,84800,0.09
4,2000,101,11,1.0E-6,75112,0.091
4,2000,101,11,9.999999999999999E-6,77914,0.092
4,2000,101,11,9.999999999999999E-5,74210,0.092
4,2000,101,11,0.001,81046,0.087
4,2000,101,21,1.0E-7,75074,0.09
4,2000,101,21,1.0E-6,79526,0.086
4,2000,101,21,9.999999999999999E-6,76894,0.092
4,2000,101,21,9.999999999999999E-5,79022,0.087
4,2000,101,21,0.001,74986,0.089
4,2000,151,1,1.0E-7,80514,0.09
4,2000,151,1,1.0E-6,76310,0.093
4,2000,151,1,9.999999999999999E-6,74374,0.096
4,2000,151,1,9.999999999999999E-5,76786,0.09
4,2000,151,1,0.001,76912,0.086
4,2000,151,11,1.0E-7,72918,0.091
4,2000,151,11,1.0E-6,78436,0.087
4,2000,151,11,9.999999999999999E-6,79378,0.093
4,2000,151,11,9.999999999999999E-5,75706,0.089
4,2000,151,11,0.001,69660,0.088
4,2000,151,21,1.0E-7,80534,0.091
4,2000,151,21,1.0E-6,78794,0.088
4,2000,151,21,9.999999999999999E-6,80964,0.089
4,2000,151,21,9.999999999999999E-5,76184,0.091
4,2000,151,21,0.001,77404,0.09
4,2000,201,1,1.0E-7,73094,0.092
4,2000,201,1,1.0E-6,76162,0.09
4,2000,201,1,9.999999999999999E-6,75332,0.089
4,2000,201,1,9.999999999999999E-5,84026,0.086
4,2000,201,1,0.001,80488,0.086
4,2000,201,11,1.0E-7,79278,0.094
4,2000,201,11,1.0E-6,74346,0.087
4,2000,201,11,9.999999999999999E-6,76396,0.09
4,2000,201,11,9.999999999999999E-5,74850,0.088
4,2000,201,11,0.001,71238,0.092
4,2000,201,21,1.0E-7,77056,0.092
4,2000,201,21,1.0E-6,71620,0.096
4,2000,201,21,9.999999999999999E-6,72188,0.089
4,2000,201,21,9.999999999999999E-5,75448,0.094
4,2000,201,21,0.001,73746,0.093
4,2000,251,1,1.0E-7,73552,0.088
4,2000,251,1,1.0E-6,75216,0.086
4,2000,251,1,9.999999999999999E-6,71390,0.088
4,2000,251,1,9.999999999999999E-5,75028,0.09
4,2000,251,1,0.001,77550,0.092
4,2000,251,11,1.0E-7,77136,0.088
4,2000,251,11,1.0E-6,78300,0.085
4,2000,251,11,9.999999999999999E-6,79624,0.088
4,2000,251,11,9.999999999999999E-5,78060,0.092
4,2000,251,11,0.001,78306,0.087
4,2000,251,21,1.0E-7,75394,0.092
4,2000,251,21,1.0E-6,80254,0.084
4,2000,251,21,9.999999999999999E-6,80074,0.09
4,2000,251,21,9.999999999999999E-5,74702,0.091
4,2000,251,21,0.001,76302,0.088
4,3000,1,1,1.0E-7,77836,0.142
4,3000,1,1,1.0E-6,75562,0.137
4,3000,1,1,9.999999999999999E-6,75686,0.127
4,3000,1,1,9.999999999999999E-5,78554,0.134
4,3000,1,1,0.001,72482,0.134
4,3000,1,11,1.0E-7,85968,0.135
4,3000,1,11,1.0E-6,76768,0.141
4,3000,1,11,9.999999999999999E-6,75462,0.133
4,3000,1,11,9.999999999999999E-5,79914,0.134
4,3000,1,11,0.001,83020,0.13
4,3000,1,21,1.0E-7,80614,0.133
4,3000,1,21,1.0E-6,78716,0.134
4,3000,1,21,9.999999999999999E-6,76922,0.135
4,3000,1,21,9.999999999999999E-5,86120,0.135
4,3000,1,21,0.001,76778,0.129
4,3000,51,1,1.0E-7,71264,0.134
4,3000,51,1,1.0E-6,76474,0.138
4,3000,51,1,9.999999999999999E-6,76098,0.134
4,3000,51,1,9.999999999999999E-5,80168,0.137
4,3000,51,1,0.001,78484,0.135
